order_id,order_date,customer_id,product_id,product_name,category,region,channel,quantity,unit_price,discount,revenue,cost,profit
O00670,2025-08-19,C0001,P106,Headset,Electronics,Rajshahi,Partner,7,3181.94,0.15,18932.54,13895.19,5037.35
O00671,2025-08-21,C0038,P102,Polo Shirt,Apparel,Dhaka,Retail,4,1063.91,0,4255.64,2496.88,1758.76
O00672,2025-02-13,C0033,P107,Backpack,Accessories,Dhaka,Retail,1,1825.49,0.15,1551.67,1089.09,462.58
O00673,2026-09-01,C0078,P105,Monitor,Electronics,Khulna,Partner,6,14247.96,0,85487.76,60193.65,25294.11
O00674,2025-08-24,C0065,P108,Notebook,Stationery,Chattogram,Retail,3,174.93,0.05,498.55,308.18,190.37
O00675,2026-09-17,C0048,P105,Monitor,Electronics,Chattogram,Online,6,14838.8,0,89032.8,51812.91,37219.89
O00676,2026-01-27,C0038,P101,Shirt,Apparel,Khulna,Retail,4,870.9,0.1,3135.24,2262.06,873.18
O00677,2025-03-10,C0176,P108,Notebook,Stationery,Rajshahi,Online,6,190.55,0,1143.3,839.07,304.23
O00678,2025-03-25,C0101,P105,Monitor,Electronics,Khulna,Retail,7,14333.59,0,100335.13,59983.84,40351.29
O00679,2025-09-17,C0174,P106,Headset,Electronics,Dhaka,Retail,4,3059.83,0,12239.32,7986.32,4253.0
O00680,2025-12-05,C0223,P101,Shirt,Apparel,Dhaka,Online,6,819.52,0.15,4179.55,3006.18,1173.37
O00681,2026-03-01,C0071,P106,Headset,Electronics,Dhaka,Online,4,2988.3,0.15,10160.22,5980.31,4179.91
O00682,2025-05-17,C0085,P107,Backpack,Accessories,Rajshahi,Retail,2,1743.6,0.05,3312.84,1927.21,1385.63
O00683,2025-05-27,C0104,P105,Monitor,Electronics,Khulna,Retail,5,14407.44,0,72037.2,46433.84,25603.36
O00684,2026-07-17,C0160,P105,Monitor,Electronics,Rajshahi,Retail,5,14902.7,0.1,67062.15,47795.96,19266.19
O00685,2026-03-17,C0203,P105,Monitor,Electronics,Chattogram,Partner,6,15114.33,0.15,77083.08,54204.85,22878.23
O00686,2026-05-19,C0027,P102,Polo Shirt,Apparel,Chattogram,Online,7,1043.66,0.1,6575.06,3901.62,2673.44
O00687,2025-03-27,C0039,P103,Trousers,Apparel,Dhaka,Retail,4,1580.63,0,6322.52,4341.95,1980.57
O00688,2026-12-31,C0108,P101,Shirt,Apparel,Dhaka,Retail,4,859.93,0.15,2923.76,1766.82,1156.94
O00689,2026-06-19,C0122,P103,Trousers,Apparel,Chattogram,Partner,4,1499.72,0,5998.88,4146.61,1852.27
O00690,2025-05-25,C0197,P104,Keyboard,Electronics,Rajshahi,Partner,2,2138.27,0,4276.54,2756.44,1520.1
O00691,2025-08-22,C0200,P103,Trousers,Apparel,Chattogram,Online,1,1499.54,0,1499.54,930.59,568.95
O00692,2025-09-26,C0044,P107,Backpack,Accessories,Chattogram,Online,2,1753.62,0,3507.24,2379.79,1127.45
O00693,2025-02-08,C0155,P106,Headset,Electronics,Chattogram,Partner,6,3171.64,0,19029.84,12948.82,6081.02
O00694,2025-12-05,C0099,P103,Trousers,Apparel,Rajshahi,Retail,6,1553.48,0.1,8388.79,5252.81,3135.98
O00695,2026-11-23,C0087,P104,Keyboard,Electronics,Rajshahi,Online,3,2150.73,0,6452.19,3750.35,2701.84
O00696,2026-10-01,C0033,P102,Polo Shirt,Apparel,Dhaka,Online,4,1173.78,0,4695.12,2931.89,1763.23
O00697,2025-12-08,C0006,P104,Keyboard,Electronics,Chattogram,Retail,3,2275.91,0,6827.73,4037.57,2790.16
O00698,2026-01-13,C0112,P104,Keyboard,Electronics,Dhaka,Retail,6,2307.03,0.15,11765.85,7713.06,4052.79
O00699,2026-05-04,C0131,P105,Monitor,Electronics,Chattogram,Partner,7,13532.06,0.1,85251.98,52744.18,32507.8
O00700,2025-01-08,C0117,P101,Shirt,Apparel,Chattogram,Online,4,767.38,0,3069.52,2254.11,815.41
O00701,2025-09-03,C0043,P108,Notebook,Stationery,Khulna,Retail,3,185.53,0.1,500.93,356.82,144.11
O00702,2025-11-02,C0144,P101,Shirt,Apparel,Khulna,Partner,1,754.99,0.15,641.74,411.86,229.88
O00703,2025-05-21,C0148,P102,Polo Shirt,Apparel,Dhaka,Retail,7,1075.64,0,7529.48,4575.78,2953.7
O00704,2025-02-25,C0171,P103,Trousers,Apparel,Khulna,Retail,3,1410.89,0,4232.67,3159.68,1072.99
O00705,2026-09-16,C0079,P102,Polo Shirt,Apparel,Khulna,Retail,1,1069.31,0.15,908.91,660.28,248.63
O00706,2026-12-20,C0039,P102,Polo Shirt,Apparel,Rajshahi,Partner,2,1040.15,0.15,1768.26,1150.88,617.38
O00707,2026-07-25,C0219,P102,Polo Shirt,Apparel,Dhaka,Partner,4,1088.04,0.1,3916.94,2935.24,981.7
O00708,2025-11-11,C0155,P107,Backpack,Accessories,Khulna,Retail,2,1813.27,0.05,3445.21,2522.85,922.36
O00709,2026-11-18,C0214,P102,Polo Shirt,Apparel,Khulna,Retail,7,1173.73,0.1,7394.5,5171.8,2222.7
O00710,2026-09-07,C0027,P102,Polo Shirt,Apparel,Dhaka,Partner,4,1122.73,0.05,4266.37,2895.11,1371.26
O00711,2025-11-12,C0071,P104,Keyboard,Electronics,Khulna,Retail,4,2168.59,0.15,7373.21,4496.38,2876.83
O00712,2025-08-22,C0031,P108,Notebook,Stationery,Dhaka,Partner,5,194.01,0.15,824.54,534.82,289.72
O00713,2025-08-14,C0111,P101,Shirt,Apparel,Chattogram,Retail,2,781.25,0.1,1406.25,985.3,420.95
O00714,2025-10-10,C0220,P105,Monitor,Electronics,Chattogram,Online,7,14065.34,0,98457.38,69661.81,28795.57
O00715,2026-11-16,C0020,P102,Polo Shirt,Apparel,Chattogram,Partner,5,1057.7,0.1,4759.65,3490.92,1268.73
O00716,2026-06-28,C0172,P106,Headset,Electronics,Rajshahi,Online,7,3236.22,0.05,21520.86,12956.02,8564.84
O00717,2026-04-30,C0053,P107,Backpack,Accessories,Rajshahi,Online,5,1847.44,0.1,8313.48,5458.26,2855.22
O00718,2026-08-25,C0111,P101,Shirt,Apparel,Dhaka,Online,3,841.98,0,2525.94,1770.11,755.83
O00719,2026-10-31,C0223,P104,Keyboard,Electronics,Dhaka,Online,3,2108.8,0.15,5377.44,3428.17,1949.27
O00720,2025-09-07,C0190,P101,Shirt,Apparel,Dhaka,Retail,5,811.65,0,4058.25,2539.75,1518.5
O00721,2026-02-18,C0003,P107,Backpack,Accessories,Khulna,Partner,3,1746.51,0.1,4715.58,3262.71,1452.87
O00722,2025-11-01,C0060,P104,Keyboard,Electronics,Khulna,Partner,2,2191.7,0.1,3945.06,2433.4,1511.66
O00723,2026-04-06,C0163,P103,Trousers,Apparel,Dhaka,Partner,5,1554.06,0.15,6604.75,4067.84,2536.91
O00724,2025-01-04,C0145,P101,Shirt,Apparel,Rajshahi,Partner,3,764.58,0.05,2179.05,1382.1,796.95
O00725,2026-01-31,C0056,P107,Backpack,Accessories,Khulna,Partner,3,1841.86,0.1,4973.02,3462.72,1510.3
O00726,2026-04-02,C0220,P108,Notebook,Stationery,Rajshahi,Retail,3,190.19,0,570.57,343.88,226.69
O00727,2025-01-10,C0004,P101,Shirt,Apparel,Rajshahi,Online,1,800.07,0.15,680.06,486.07,193.99
O00728,2025-03-16,C0055,P102,Polo Shirt,Apparel,Rajshahi,Partner,5,1116.5,0.15,4745.12,3273.63,1471.49
O00729,2026-06-06,C0081,P101,Shirt,Apparel,Khulna,Retail,1,786.63,0.05,747.3,552.25,195.05
O00730,2026-02-22,C0027,P102,Polo Shirt,Apparel,Rajshahi,Retail,7,1147.14,0.05,7628.48,5339.33,2289.15
O00731,2026-08-22,C0229,P105,Monitor,Electronics,Chattogram,Partner,6,15668.17,0,94009.02,60930.32,33078.7
O00732,2026-04-23,C0063,P107,Backpack,Accessories,Dhaka,Retail,5,1835.4,0.1,8259.3,6155.8,2103.5
O00733,2025-09-11,C0194,P108,Notebook,Stationery,Dhaka,Partner,4,173.28,0.05,658.46,489.83,168.63
O00734,2025-11-11,C0066,P104,Keyboard,Electronics,Dhaka,Retail,1,2384.29,0.1,2145.86,1280.21,865.65
O00735,2025-12-25,C0178,P108,Notebook,Stationery,Chattogram,Online,6,169.62,0,1017.72,628.83,388.89
O00736,2025-02-20,C0169,P103,Trousers,Apparel,Khulna,Retail,6,1396.37,0.1,7540.4,5535.23,2005.17
O00737,2026-11-05,C0149,P103,Trousers,Apparel,Khulna,Retail,3,1456.56,0,4369.68,3309.62,1060.06
O00738,2025-08-27,C0127,P106,Headset,Electronics,Khulna,Partner,3,3298.8,0,9896.4,6397.35,3499.05
O00739,2025-07-25,C0002,P104,Keyboard,Electronics,Khulna,Partner,2,2379.25,0.1,4282.65,2556.0,1726.65
O00740,2026-12-15,C0022,P105,Monitor,Electronics,Chattogram,Retail,3,14422.5,0.15,36777.38,25629.23,11148.15
O00741,2026-03-21,C0101,P108,Notebook,Stationery,Rajshahi,Partner,4,168.62,0,674.48,467.64,206.84
O00742,2025-02-03,C0058,P108,Notebook,Stationery,Rajshahi,Retail,4,177.79,0,711.16,489.12,222.04
O00743,2026-01-04,C0170,P104,Keyboard,Electronics,Dhaka,Partner,2,2084.94,0.1,3752.89,2560.72,1192.17
O00744,2026-05-14,C0041,P106,Headset,Electronics,Chattogram,Partner,2,3449.56,0.15,5864.25,3630.49,2233.76
O00745,2025-07-03,C0053,P101,Shirt,Apparel,Chattogram,Online,3,759.66,0.15,1937.13,1264.21,672.92
O00746,2025-09-21,C0004,P101,Shirt,Apparel,Rajshahi,Retail,5,745.65,0.15,3169.01,2183.91,985.1
O00747,2026-12-14,C0012,P103,Trousers,Apparel,Khulna,Online,1,1421.67,0,1421.67,1036.6,385.07
O00748,2026-09-01,C0053,P101,Shirt,Apparel,Rajshahi,Retail,7,765.44,0,5358.08,3671.87,1686.21
O00749,2026-09-01,C0064,P105,Monitor,Electronics,Rajshahi,Retail,6,15384.15,0.1,83074.41,60729.08,22345.33
O00750,2026-08-29,C0173,P107,Backpack,Accessories,Dhaka,Retail,6,1774.6,0.1,9582.84,6779.33,2803.51
O00751,2025-08-09,C0217,P103,Trousers,Apparel,Chattogram,Partner,6,1609.01,0.15,8205.95,5278.29,2927.66
O00752,2025-01-29,C0196,P101,Shirt,Apparel,Chattogram,Partner,4,832.14,0.1,2995.7,2019.36,976.34
O00753,2025-04-11,C0020,P104,Keyboard,Electronics,Dhaka,Online,2,2326.79,0.15,3955.54,2326.25,1629.29
O00754,2026-09-08,C0020,P103,Trousers,Apparel,Chattogram,Retail,4,1420.5,0,5682.0,4159.75,1522.25
O00755,2025-09-06,C0171,P104,Keyboard,Electronics,Dhaka,Partner,5,2243.86,0,11219.3,8352.48,2866.82
O00756,2026-09-04,C0152,P102,Polo Shirt,Apparel,Dhaka,Partner,5,1184.79,0,5923.95,4382.73,1541.22
O00757,2026-02-23,C0173,P101,Shirt,Apparel,Khulna,Online,1,815.98,0,815.98,554.83,261.15
O00758,2025-07-14,C0196,P108,Notebook,Stationery,Rajshahi,Partner,3,182.54,0.1,492.86,331.04,161.82
O00759,2026-12-21,C0073,P104,Keyboard,Electronics,Dhaka,Retail,6,2342.31,0.05,13351.17,8859.75,4491.42
O00760,2025-10-29,C0189,P108,Notebook,Stationery,Khulna,Retail,5,190.41,0,952.05,661.57,290.48
O00761,2026-02-12,C0066,P107,Backpack,Accessories,Khulna,Partner,5,1891.49,0,9457.45,6089.17,3368.28
O00762,2026-04-04,C0209,P105,Monitor,Electronics,Khulna,Online,1,14091.09,0,14091.09,10619.9,3471.19
O00763,2026-10-11,C0039,P105,Monitor,Electronics,Khulna,Retail,5,14023.64,0,70118.2,46746.48,23371.72
O00764,2026-11-11,C0040,P103,Trousers,Apparel,Rajshahi,Retail,7,1605.17,0.1,10112.57,7608.11,2504.46
O00765,2025-02-01,C0062,P103,Trousers,Apparel,Chattogram,Retail,5,1421.9,0.15,6043.07,4393.65,1649.42
O00766,2026-12-07,C0204,P108,Notebook,Stationery,Khulna,Online,4,180.44,0.15,613.5,455.21,158.29
O00767,2026-08-30,C0105,P108,Notebook,Stationery,Dhaka,Retail,7,181.33,0.05,1205.84,760.0,445.84
O00768,2026-03-09,C0182,P103,Trousers,Apparel,Chattogram,Online,4,1571.55,0,6286.2,4049.87,2236.33
O00769,2025-05-04,C0059,P101,Shirt,Apparel,Khulna,Partner,3,784.32,0,2352.96,1437.58,915.38
O00770,2025-03-30,C0222,P104,Keyboard,Electronics,Dhaka,Online,6,2181.16,0.1,11778.26,7152.85,4625.41
O00771,2026-11-27,C0086,P107,Backpack,Accessories,Rajshahi,Partner,4,1785.08,0.1,6426.29,3756.84,2669.45
O00772,2025-02-07,C0209,P107,Backpack,Accessories,Rajshahi,Online,4,1759.87,0,7039.48,4713.31,2326.17
O00773,2025-04-27,C0001,P106,Headset,Electronics,Rajshahi,Partner,1,3307.38,0.05,3142.01,1926.3,1215.71
O00774,2025-09-08,C0139,P107,Backpack,Accessories,Khulna,Retail,1,1733.69,0.15,1473.64,878.62,595.02
O00775,2025-05-31,C0067,P103,Trousers,Apparel,Rajshahi,Partner,4,1487.48,0,5949.92,4177.32,1772.6
O00776,2025-09-28,C0164,P102,Polo Shirt,Apparel,Rajshahi,Retail,2,1178.53,0.1,2121.35,1599.33,522.02
O00777,2025-07-10,C0209,P104,Keyboard,Electronics,Chattogram,Retail,3,2264.2,0,6792.6,4541.89,2250.71
O00778,2025-01-31,C0005,P102,Polo Shirt,Apparel,Rajshahi,Online,7,1026.85,0.1,6469.15,4058.59,2410.56
O00779,2026-04-08,C0213,P107,Backpack,Accessories,Chattogram,Online,1,1865.39,0,1865.39,1240.91,624.48
O00780,2026-01-20,C0093,P106,Headset,Electronics,Chattogram,Online,3,3321.69,0.05,9466.82,6713.33,2753.49
O00781,2025-12-01,C0199,P107,Backpack,Accessories,Chattogram,Online,4,1919.98,0.05,7295.92,5085.26,2210.66
O00782,2025-02-25,C0175,P104,Keyboard,Electronics,Khulna,Partner,7,2221.98,0.1,13998.47,9063.28,4935.19
O00783,2026-09-16,C0034,P105,Monitor,Electronics,Rajshahi,Retail,4,15361.03,0.05,58371.91,42707.42,15664.49
O00784,2025-05-09,C0114,P106,Headset,Electronics,Chattogram,Online,4,3175.91,0,12703.64,7814.6,4889.04
O00785,2026-10-27,C0062,P101,Shirt,Apparel,Khulna,Partner,2,755.61,0.15,1284.54,870.94,413.6
O00786,2025-02-10,C0086,P101,Shirt,Apparel,Dhaka,Partner,3,788.34,0.1,2128.52,1451.67,676.85
O00787,2025-07-06,C0180,P104,Keyboard,Electronics,Khulna,Online,1,2180.15,0,2180.15,1364.63,815.52
O00788,2026-09-10,C0174,P106,Headset,Electronics,Dhaka,Retail,5,3070.93,0,15354.65,8967.73,6386.92
O00789,2026-08-08,C0048,P105,Monitor,Electronics,Khulna,Retail,5,14868.46,0,74342.3,47498.35,26843.95
O00790,2025-08-05,C0028,P106,Headset,Electronics,Chattogram,Retail,3,3145.68,0,9437.04,6873.28,2563.76
O00791,2025-02-02,C0214,P101,Shirt,Apparel,Dhaka,Partner,4,807.89,0.1,2908.4,1688.61,1219.79
O00792,2025-07-29,C0014,P103,Trousers,Apparel,Khulna,Retail,2,1493.92,0.05,2838.45,1814.04,1024.41
O00793,2025-07-13,C0048,P108,Notebook,Stationery,Khulna,Partner,3,188.35,0,565.05,400.35,164.7
O00794,2026-05-01,C0104,P108,Notebook,Stationery,Chattogram,Partner,2,169.04,0,338.08,230.32,107.76
O00795,2025-05-22,C0022,P102,Polo Shirt,Apparel,Rajshahi,Online,5,1119.54,0,5597.7,3734.3,1863.4
O00796,2026-10-06,C0097,P105,Monitor,Electronics,Rajshahi,Partner,3,14222.84,0.1,38401.67,24709.09,13692.58
O00797,2026-08-22,C0216,P106,Headset,Electronics,Dhaka,Retail,2,3277.09,0.1,5898.76,4464.35,1434.41
O00798,2026-08-24,C0080,P106,Headset,Electronics,Khulna,Online,2,3412.48,0,6824.96,4422.56,2402.4
O00799,2026-09-19,C0178,P106,Headset,Electronics,Dhaka,Partner,4,2983.03,0,11932.12,8976.2,2955.92
O00800,2026-04-22,C0075,P106,Headset,Electronics,Dhaka,Partner,6,3024.16,0.05,17237.71,11899.28,5338.43
O00801,2025-11-27,C0140,P103,Trousers,Apparel,Dhaka,Retail,6,1403.67,0,8422.02,5024.54,3397.48
O00802,2025-09-13,C0122,P102,Polo Shirt,Apparel,Khulna,Online,6,1171.49,0,7028.94,4903.61,2125.33
O00803,2026-01-13,C0148,P102,Polo Shirt,Apparel,Dhaka,Partner,7,1191.0,0,8337.0,5403.25,2933.75
O00804,2025-11-28,C0023,P104,Keyboard,Electronics,Dhaka,Online,5,2155.14,0,10775.7,8132.69,2643.01
O00805,2025-06-21,C0113,P107,Backpack,Accessories,Dhaka,Retail,2,1800.05,0.15,3060.09,1832.7,1227.39
O00806,2026-11-06,C0030,P102,Polo Shirt,Apparel,Dhaka,Online,6,1024.53,0.15,5225.1,3581.96,1643.14
O00807,2025-07-31,C0117,P107,Backpack,Accessories,Dhaka,Retail,3,1848.23,0,5544.69,3987.26,1557.43
O00808,2026-10-16,C0007,P108,Notebook,Stationery,Dhaka,Partner,2,191.79,0,383.58,268.58,115.0
O00809,2026-09-03,C0227,P106,Headset,Electronics,Khulna,Partner,2,3362.9,0,6725.8,4981.86,1743.94
O00810,2026-12-18,C0122,P108,Notebook,Stationery,Dhaka,Retail,6,171.05,0.1,923.67,603.09,320.58
O00811,2026-03-19,C0149,P108,Notebook,Stationery,Rajshahi,Partner,6,186.24,0,1117.44,749.34,368.1
O00812,2026-02-13,C0233,P105,Monitor,Electronics,Khulna,Partner,7,15113.42,0,105793.94,75362.1,30431.84
O00813,2025-03-09,C0015,P108,Notebook,Stationery,Rajshahi,Partner,4,172.07,0.15,585.04,344.67,240.37
O00814,2025-06-28,C0137,P108,Notebook,Stationery,Khulna,Online,2,194.83,0.1,350.69,250.01,100.68
O00815,2025-04-11,C0143,P105,Monitor,Electronics,Rajshahi,Retail,2,13849.02,0.05,26313.14,17506.81,8806.33
O00816,2025-11-27,C0123,P107,Backpack,Accessories,Khulna,Partner,1,1689.61,0,1689.61,1216.05,473.56
O00817,2026-08-27,C0220,P106,Headset,Electronics,Dhaka,Partner,4,3117.52,0.1,11223.07,7585.72,3637.35
O00818,2025-11-01,C0207,P104,Keyboard,Electronics,Dhaka,Online,1,2242.16,0.05,2130.05,1453.45,676.6
O00819,2025-05-25,C0007,P108,Notebook,Stationery,Khulna,Partner,1,188.2,0,188.2,127.83,60.37
O00820,2026-09-21,C0076,P107,Backpack,Accessories,Dhaka,Online,3,1888.55,0.1,5099.09,3160.3,1938.79
O00821,2026-06-18,C0165,P107,Backpack,Accessories,Khulna,Partner,2,1845.91,0.05,3507.23,2269.64,1237.59
O00822,2025-03-26,C0198,P104,Keyboard,Electronics,Khulna,Retail,4,2195.72,0.1,7904.59,5813.36,2091.23
O00823,2026-04-24,C0239,P108,Notebook,Stationery,Khulna,Partner,5,186.84,0.15,794.07,560.15,233.92
O00824,2026-06-29,C0029,P107,Backpack,Accessories,Rajshahi,Retail,6,1764.6,0,10587.6,7511.83,3075.77
O00825,2026-03-17,C0173,P108,Notebook,Stationery,Rajshahi,Retail,7,182.62,0.1,1150.51,842.97,307.54
O00826,2026-12-20,C0188,P102,Polo Shirt,Apparel,Chattogram,Retail,1,1049.34,0,1049.34,739.58,309.76
O00827,2025-02-24,C0201,P108,Notebook,Stationery,Chattogram,Retail,2,169.93,0,339.86,219.11,120.75
O00828,2026-03-08,C0124,P104,Keyboard,Electronics,Khulna,Retail,4,2207.49,0,8829.96,5826.81,3003.15
O00829,2025-09-12,C0067,P104,Keyboard,Electronics,Rajshahi,Online,5,2124.43,0.1,9559.93,6513.51,3046.42
O00830,2026-05-31,C0191,P101,Shirt,Apparel,Rajshahi,Retail,1,822.75,0.05,781.61,458.97,322.64
O00831,2025-12-17,C0046,P108,Notebook,Stationery,Khulna,Partner,2,180.34,0.1,324.61,224.6,100.01
O00832,2026-09-11,C0080,P104,Keyboard,Electronics,Dhaka,Online,1,2359.02,0,2359.02,1398.33,960.69
O00833,2025-05-24,C0161,P108,Notebook,Stationery,Chattogram,Retail,5,170.33,0.05,809.07,613.34,195.73
O00834,2026-07-08,C0077,P103,Trousers,Apparel,Chattogram,Partner,1,1436.73,0.1,1293.06,825.26,467.8
O00835,2025-08-28,C0160,P107,Backpack,Accessories,Chattogram,Partner,1,1791.93,0,1791.93,1137.57,654.36
O00836,2026-04-26,C0174,P108,Notebook,Stationery,Khulna,Partner,7,177.95,0.15,1058.8,710.57,348.23
O00837,2025-05-31,C0160,P106,Headset,Electronics,Dhaka,Retail,5,3214.9,0.15,13663.32,10206.11,3457.21
O00838,2025-09-17,C0129,P104,Keyboard,Electronics,Khulna,Retail,6,2181.88,0.05,12436.72,7729.98,4706.74
O00839,2026-11-19,C0227,P104,Keyboard,Electronics,Chattogram,Partner,5,2123.06,0,10615.3,7957.14,2658.16
O00840,2026-09-09,C0237,P103,Trousers,Apparel,Khulna,Online,7,1578.58,0,11050.06,6512.48,4537.58
O00841,2026-09-28,C0028,P107,Backpack,Accessories,Dhaka,Retail,5,1735.89,0.1,7811.51,4887.38,2924.13
O00842,2026-02-12,C0102,P101,Shirt,Apparel,Khulna,Partner,7,800.33,0.1,5042.08,3259.48,1782.6
O00843,2025-09-18,C0034,P103,Trousers,Apparel,Khulna,Partner,7,1620.38,0.15,9641.26,6882.74,2758.52
O00844,2026-04-27,C0206,P106,Headset,Electronics,Chattogram,Partner,5,3008.09,0.05,14288.43,9186.75,5101.68
O00845,2025-06-15,C0121,P102,Polo Shirt,Apparel,Khulna,Partner,3,1073.42,0,3220.26,1977.33,1242.93
O00846,2026-07-12,C0105,P103,Trousers,Apparel,Khulna,Online,6,1633.05,0,9798.3,7365.75,2432.55
O00847,2026-09-20,C0134,P105,Monitor,Electronics,Chattogram,Retail,2,13859.38,0.15,23560.95,16190.04,7370.91
O00848,2025-01-29,C0057,P102,Polo Shirt,Apparel,Chattogram,Partner,2,1190.8,0.15,2024.36,1373.5,650.86
O00849,2026-03-01,C0162,P101,Shirt,Apparel,Rajshahi,Retail,3,821.07,0,2463.21,1866.14,597.07
O00850,2026-08-05,C0109,P108,Notebook,Stationery,Dhaka,Retail,3,186.77,0,560.31,340.33,219.98
O00851,2026-08-25,C0064,P105,Monitor,Electronics,Khulna,Online,3,13860.46,0.1,37423.24,23727.26,13695.98
O00852,2025-10-20,C0011,P103,Trousers,Apparel,Dhaka,Retail,6,1423.74,0.15,7261.07,5290.56,1970.51
O00853,2026-06-20,C0215,P102,Polo Shirt,Apparel,Chattogram,Partner,7,1167.43,0.05,7763.41,4675.96,3087.45
O00854,2026-08-22,C0001,P103,Trousers,Apparel,Khulna,Retail,4,1615.32,0.05,6138.22,4295.62,1842.6
O00855,2026-04-08,C0192,P101,Shirt,Apparel,Khulna,Partner,5,863.9,0,4319.5,2675.82,1643.68
O00856,2026-05-17,C0036,P107,Backpack,Accessories,Chattogram,Retail,3,1845.87,0.15,4706.97,3406.82,1300.15
O00857,2026-01-23,C0043,P102,Polo Shirt,Apparel,Dhaka,Partner,1,1118.33,0.1,1006.5,587.64,418.86
O00858,2025-10-17,C0138,P107,Backpack,Accessories,Khulna,Partner,5,1869.67,0.15,7946.1,5225.72,2720.38
O00859,2026-05-10,C0162,P103,Trousers,Apparel,Khulna,Partner,1,1469.1,0,1469.1,1083.9,385.2
O00860,2026-05-03,C0055,P107,Backpack,Accessories,Chattogram,Online,6,1807.77,0.05,10304.29,7517.22,2787.07
O00861,2026-11-03,C0056,P103,Trousers,Apparel,Khulna,Partner,2,1499.03,0,2998.06,1879.91,1118.15
O00862,2025-02-02,C0146,P103,Trousers,Apparel,Khulna,Online,6,1465.54,0.15,7474.25,5354.63,2119.62
O00863,2026-09-02,C0005,P107,Backpack,Accessories,Khulna,Retail,4,1688.71,0,6754.84,3978.82,2776.02
O00864,2025-09-07,C0028,P108,Notebook,Stationery,Dhaka,Partner,6,169.35,0.05,965.29,697.82,267.47
O00865,2026-12-17,C0057,P106,Headset,Electronics,Khulna,Online,4,3185.74,0.05,12105.81,8010.49,4095.32
O00866,2025-12-21,C0014,P108,Notebook,Stationery,Khulna,Retail,4,168.87,0,675.48,400.2,275.28
O00867,2025-04-27,C0210,P107,Backpack,Accessories,Dhaka,Online,6,1786.73,0.15,9112.32,6457.9,2654.42
O00868,2026-12-01,C0175,P105,Monitor,Electronics,Chattogram,Partner,2,13963.57,0.1,25134.43,17360.73,7773.7
O00869,2026-12-15,C0094,P107,Backpack,Accessories,Rajshahi,Partner,1,1956.41,0,1956.41,1141.89,814.52
O00870,2025-12-27,C0086,P108,Notebook,Stationery,Khulna,Online,3,188.95,0,566.85,366.93,199.92
O00871,2025-07-23,C0007,P102,Polo Shirt,Apparel,Rajshahi,Online,5,1041.25,0.05,4945.94,3169.6,1776.34
O00872,2026-06-03,C0059,P102,Polo Shirt,Apparel,Dhaka,Online,5,1182.07,0.1,5319.31,3867.96,1451.35
O00873,2026-10-09,C0136,P107,Backpack,Accessories,Rajshahi,Retail,3,1776.59,0,5329.77,3423.67,1906.1
O00874,2026-02-17,C0153,P105,Monitor,Electronics,Dhaka,Retail,5,15702.69,0.15,66736.43,47281.78,19454.65
O00875,2025-04-16,C0110,P102,Polo Shirt,Apparel,Dhaka,Online,5,1094.77,0.15,4652.77,3221.34,1431.43
O00876,2026-09-23,C0213,P102,Polo Shirt,Apparel,Dhaka,Retail,7,1046.08,0,7322.56,4506.74,2815.82
O00877,2026-07-31,C0106,P108,Notebook,Stationery,Dhaka,Retail,7,172.02,0.05,1143.93,708.92,435.01
O00878,2025-04-08,C0179,P104,Keyboard,Electronics,Khulna,Retail,7,2139.63,0,14977.41,8724.69,6252.72
O00879,2025-12-15,C0009,P107,Backpack,Accessories,Dhaka,Retail,2,1693.3,0,3386.6,2269.24,1117.36
O00880,2026-06-25,C0118,P108,Notebook,Stationery,Chattogram,Partner,1,180.0,0,180.0,105.25,74.75
O00881,2026-02-14,C0019,P105,Monitor,Electronics,Khulna,Online,6,14508.35,0,87050.1,50635.52,36414.58
O00882,2026-05-09,C0003,P108,Notebook,Stationery,Rajshahi,Online,2,179.22,0.15,304.67,176.89,127.78
O00883,2025-07-31,C0141,P101,Shirt,Apparel,Chattogram,Online,1,844.68,0.1,760.21,527.31,232.9
O00884,2025-10-13,C0049,P107,Backpack,Accessories,Chattogram,Retail,3,1931.19,0.1,5214.21,3256.93,1957.28
O00885,2026-10-19,C0042,P107,Backpack,Accessories,Dhaka,Partner,2,1950.22,0.1,3510.4,2505.0,1005.4
O00886,2026-11-07,C0084,P102,Polo Shirt,Apparel,Dhaka,Online,5,1140.29,0.1,5131.31,3429.9,1701.41
O00887,2025-12-31,C0017,P107,Backpack,Accessories,Chattogram,Online,3,1887.62,0,5662.86,4280.86,1382.0
O00888,2026-06-19,C0235,P104,Keyboard,Electronics,Chattogram,Partner,4,2166.66,0,8666.64,6569.17,2097.47
O00889,2026-03-02,C0087,P102,Polo Shirt,Apparel,Rajshahi,Retail,7,1103.26,0.1,6950.54,5198.62,1751.92
O00890,2026-04-09,C0190,P103,Trousers,Apparel,Rajshahi,Retail,2,1532.37,0,3064.74,1836.15,1228.59
O00891,2025-09-26,C0192,P103,Trousers,Apparel,Rajshahi,Partner,5,1493.71,0,7468.55,4829.52,2639.03
O00892,2026-08-31,C0122,P103,Trousers,Apparel,Chattogram,Partner,3,1577.17,0.1,4258.36,2559.15,1699.21
O00893,2025-03-30,C0092,P101,Shirt,Apparel,Dhaka,Online,4,836.57,0,3346.28,2382.28,964.0
