order_id,order_date,customer_id,product_id,product_name,category,region,channel,quantity,unit_price,discount,revenue,cost,profit,margin
O0626,2026-07-13,C052,P106,Headset,Electronics,Dhaka,Online,6,3378.74,0.05,19258.82,14287.48,4971.34,0.2581
O0627,2025-10-22,C116,P105,Monitor,Electronics,Khulna,Online,7,14690.94,0,102836.58,60266.0,42570.58,0.414
O0628,2025-09-02,C003,P112,Webcam,Electronics,Rajshahi,Retail,5,4334.83,0.1,19506.74,13460.49,6046.25,0.31
O0629,2026-11-23,C088,P110,Pen Set,Stationery,Khulna,Retail,7,358.87,0,2512.09,1756.64,755.45,0.3007
O0630,2026-06-20,C077,P109,Notebook,Stationery,Rajshahi,Online,5,183.3,0.1,824.85,533.47,291.38,0.3533
O0631,2026-01-04,C016,P109,Notebook,Stationery,Chattogram,Online,1,184.54,0,184.54,111.93,72.61,0.3935
O0632,2026-12-24,C032,P101,Shirt,Apparel,Chattogram,Partner,7,816.07,0.05,5426.87,3758.07,1668.8,0.3075
O0633,2025-03-02,C091,P106,Headset,Electronics,Chattogram,Online,7,3118.65,0,21830.55,15114.81,6715.74,0.3076
O0634,2025-08-25,C063,P105,Monitor,Electronics,Chattogram,Partner,2,14751.06,0.15,25076.8,15317.5,9759.3,0.3892
O0635,2026-03-23,C008,P107,Backpack,Accessories,Khulna,Retail,2,1702.02,0.05,3233.84,2373.96,859.88,0.2659
O0636,2025-01-26,C117,P111,Desk Lamp,Accessories,Rajshahi,Partner,3,2317.9,0.05,6606.02,4513.62,2092.4,0.3167
O0637,2026-11-20,C070,P112,Webcam,Electronics,Dhaka,Online,1,3964.53,0.1,3568.08,2221.69,1346.39,0.3773
O0638,2025-12-17,C082,P105,Monitor,Electronics,Dhaka,Partner,5,15138.01,0.05,71905.55,54182.8,17722.75,0.2465
O0639,2025-04-24,C106,P101,Shirt,Apparel,Khulna,Retail,4,832.93,0.15,2831.96,1655.86,1176.1,0.4153
O0640,2026-03-14,C055,P102,Polo Shirt,Apparel,Dhaka,Retail,2,1072.37,0.1,1930.27,1455.71,474.56,0.2459
O0641,2025-08-03,C014,P111,Desk Lamp,Accessories,Khulna,Retail,6,2072.43,0.15,10569.39,7577.44,2991.95,0.2831
O0642,2025-05-08,C034,P109,Notebook,Stationery,Khulna,Partner,4,187.0,0.15,635.8,408.59,227.21,0.3574
O0643,2025-02-27,C103,P112,Webcam,Electronics,Chattogram,Partner,7,4358.61,0,30510.27,22715.16,7795.11,0.2555
O0644,2026-02-02,C058,P103,Trousers,Apparel,Khulna,Partner,2,1596.87,0.1,2874.37,1812.07,1062.3,0.3696
O0645,2025-12-10,C048,P110,Pen Set,Stationery,Khulna,Partner,6,358.66,0.15,1829.17,1109.95,719.22,0.3932
O0646,2026-01-30,C006,P112,Webcam,Electronics,Dhaka,Online,6,4165.82,0,24994.92,17455.85,7539.07,0.3016
O0647,2026-02-10,C065,P103,Trousers,Apparel,Khulna,Partner,2,1520.88,0,3041.76,1986.27,1055.49,0.347
O0648,2025-08-20,C087,P112,Webcam,Electronics,Rajshahi,Online,2,4178.37,0.05,7938.9,5002.83,2936.07,0.3698
O0649,2025-11-22,C003,P101,Shirt,Apparel,Khulna,Retail,1,825.53,0,825.53,527.23,298.3,0.3613
O0650,2026-04-08,C081,P103,Trousers,Apparel,Dhaka,Partner,5,1460.14,0,7300.7,5327.27,1973.43,0.2703
O0651,2025-10-14,C092,P103,Trousers,Apparel,Chattogram,Online,1,1522.04,0.1,1369.84,884.91,484.93,0.354
O0652,2025-07-18,C118,P107,Backpack,Accessories,Dhaka,Online,1,1687.43,0,1687.43,1121.56,565.87,0.3353
O0653,2026-10-30,C033,P106,Headset,Electronics,Dhaka,Partner,5,3096.36,0.1,13933.62,9583.03,4350.59,0.3122
O0654,2026-09-03,C081,P103,Trousers,Apparel,Chattogram,Online,7,1433.1,0.15,8526.94,6324.0,2202.94,0.2584
O0655,2025-05-22,C030,P106,Headset,Electronics,Khulna,Retail,6,3068.54,0,18411.24,13547.21,4864.03,0.2642
O0656,2026-01-26,C045,P104,Keyboard,Electronics,Dhaka,Retail,5,2189.25,0,10946.25,7978.46,2967.79,0.2711
O0657,2025-09-10,C108,P107,Backpack,Accessories,Rajshahi,Partner,7,1681.59,0.1,10594.02,7129.47,3464.55,0.327
O0658,2025-04-14,C095,P111,Desk Lamp,Accessories,Dhaka,Retail,3,2212.32,0.05,6305.11,4015.2,2289.91,0.3632
O0659,2025-06-05,C029,P110,Pen Set,Stationery,Khulna,Partner,6,375.72,0.1,2028.89,1525.22,503.67,0.2482
O0660,2025-05-04,C033,P101,Shirt,Apparel,Dhaka,Online,5,835.76,0,4178.8,3092.81,1085.99,0.2599
O0661,2025-09-27,C030,P104,Keyboard,Electronics,Khulna,Retail,2,2204.58,0,4409.16,3249.74,1159.42,0.263
O0662,2025-06-06,C023,P102,Polo Shirt,Apparel,Khulna,Retail,5,1184.39,0.05,5625.85,3407.15,2218.7,0.3944
O0663,2025-06-25,C029,P112,Webcam,Electronics,Khulna,Partner,4,4014.2,0.1,14451.12,10924.2,3526.92,0.2441
O0664,2025-10-24,C025,P111,Desk Lamp,Accessories,Rajshahi,Partner,4,2207.18,0.05,8387.28,5023.13,3364.15,0.4011
O0665,2026-07-10,C069,P102,Polo Shirt,Apparel,Chattogram,Online,3,1180.42,0.05,3364.2,2537.3,826.9,0.2458
O0666,2026-11-03,C024,P106,Headset,Electronics,Dhaka,Retail,3,3142.19,0,9426.57,5502.22,3924.35,0.4163
O0667,2026-11-17,C065,P101,Shirt,Apparel,Dhaka,Partner,2,781.97,0,1563.94,1131.65,432.29,0.2764
O0668,2026-06-16,C004,P103,Trousers,Apparel,Rajshahi,Retail,1,1411.86,0.15,1200.08,870.87,329.21,0.2743
O0669,2025-04-11,C068,P101,Shirt,Apparel,Rajshahi,Retail,1,815.22,0.05,774.46,529.74,244.72,0.316
O0670,2026-11-18,C113,P109,Notebook,Stationery,Rajshahi,Partner,3,182.15,0.05,519.13,347.71,171.42,0.3302
O0671,2025-07-08,C103,P109,Notebook,Stationery,Khulna,Online,7,171.72,0.05,1141.94,762.61,379.33,0.3322
O0672,2025-09-08,C100,P105,Monitor,Electronics,Chattogram,Partner,4,14177.45,0.05,53874.31,34386.7,19487.61,0.3617
O0673,2025-03-01,C104,P109,Notebook,Stationery,Rajshahi,Retail,4,187.85,0,751.4,520.41,230.99,0.3074
O0674,2026-03-26,C067,P106,Headset,Electronics,Chattogram,Online,2,3050.55,0.1,5490.99,3857.61,1633.38,0.2975
O0675,2026-07-05,C085,P103,Trousers,Apparel,Rajshahi,Retail,2,1606.96,0,3213.92,2289.32,924.6,0.2877
O0676,2026-07-04,C077,P108,Laptop Stand,Accessories,Chattogram,Retail,3,1617.94,0.05,4611.13,3013.76,1597.37,0.3464
O0677,2026-05-27,C113,P112,Webcam,Electronics,Chattogram,Retail,2,4382.78,0.15,7450.73,5224.01,2226.72,0.2989
O0678,2026-04-03,C090,P102,Polo Shirt,Apparel,Chattogram,Online,3,1059.08,0.15,2700.65,1723.95,976.7,0.3617
O0679,2026-11-17,C092,P101,Shirt,Apparel,Rajshahi,Retail,4,759.08,0.15,2580.87,1694.09,886.78,0.3436
O0680,2026-03-30,C030,P112,Webcam,Electronics,Rajshahi,Retail,4,4099.79,0,16399.16,12413.58,3985.58,0.243
O0681,2025-10-28,C109,P106,Headset,Electronics,Rajshahi,Partner,4,3205.73,0,12822.92,8754.55,4068.37,0.3173
O0682,2026-06-16,C119,P106,Headset,Electronics,Khulna,Retail,5,3365.34,0.05,15985.36,11992.4,3992.96,0.2498
O0683,2025-11-10,C065,P107,Backpack,Accessories,Chattogram,Partner,2,1891.85,0.15,3216.14,1893.72,1322.42,0.4112
O0684,2026-12-14,C033,P111,Desk Lamp,Accessories,Rajshahi,Retail,1,2112.45,0,2112.45,1297.33,815.12,0.3859
O0685,2025-06-07,C120,P102,Polo Shirt,Apparel,Chattogram,Online,1,1103.42,0.15,937.91,612.6,325.31,0.3468
O0686,2025-02-27,C015,P112,Webcam,Electronics,Khulna,Retail,4,4230.29,0.1,15229.04,8960.53,6268.51,0.4116
O0687,2025-06-25,C044,P107,Backpack,Accessories,Rajshahi,Retail,2,1819.09,0.05,3456.27,2572.81,883.46,0.2556
O0688,2026-04-29,C118,P103,Trousers,Apparel,Dhaka,Partner,5,1445.53,0.15,6143.5,4207.94,1935.56,0.3151
O0689,2025-06-27,C007,P105,Monitor,Electronics,Dhaka,Online,3,15631.95,0.15,39861.47,24994.98,14866.49,0.373
O0690,2025-09-12,C081,P105,Monitor,Electronics,Dhaka,Online,6,15068.24,0,90409.44,59693.96,30715.48,0.3397
O0691,2025-08-31,C025,P101,Shirt,Apparel,Rajshahi,Partner,3,800.6,0.15,2041.53,1464.48,577.05,0.2827
O0692,2026-07-27,C038,P105,Monitor,Electronics,Khulna,Retail,5,14299.88,0.15,60774.49,45560.25,15214.24,0.2503
O0693,2025-01-19,C014,P105,Monitor,Electronics,Dhaka,Retail,2,15538.29,0,31076.58,20201.62,10874.96,0.3499
O0694,2025-05-05,C079,P112,Webcam,Electronics,Chattogram,Online,6,4493.01,0.05,25610.16,18078.05,7532.11,0.2941
O0695,2026-06-11,C004,P109,Notebook,Stationery,Dhaka,Retail,6,180.02,0,1080.12,769.54,310.58,0.2875
O0696,2025-07-04,C067,P107,Backpack,Accessories,Khulna,Online,1,1739.92,0.15,1478.93,954.78,524.15,0.3544
O0697,2025-12-25,C089,P102,Polo Shirt,Apparel,Chattogram,Retail,6,1136.32,0.1,6136.13,3914.02,2222.11,0.3621
O0698,2026-09-20,C079,P102,Polo Shirt,Apparel,Khulna,Retail,5,1139.66,0,5698.3,4248.15,1450.15,0.2545
O0699,2025-10-27,C068,P101,Shirt,Apparel,Dhaka,Partner,7,851.94,0.15,5069.04,3410.99,1658.05,0.3271
O0700,2026-09-27,C100,P106,Headset,Electronics,Rajshahi,Retail,4,3101.28,0,12405.12,7388.21,5016.91,0.4044
O0701,2025-07-12,C105,P111,Desk Lamp,Accessories,Dhaka,Partner,4,2236.92,0,8947.68,5412.64,3535.04,0.3951
O0702,2026-01-14,C120,P102,Polo Shirt,Apparel,Dhaka,Partner,2,1031.23,0,2062.46,1441.73,620.73,0.301
O0703,2026-11-24,C108,P101,Shirt,Apparel,Dhaka,Retail,3,782.45,0.15,1995.25,1384.24,611.01,0.3062
O0704,2025-08-22,C006,P109,Notebook,Stationery,Dhaka,Retail,1,185.01,0,185.01,129.24,55.77,0.3014
O0705,2025-12-01,C076,P101,Shirt,Apparel,Dhaka,Retail,2,776.44,0,1552.88,1138.84,414.04,0.2666
O0706,2026-09-28,C044,P109,Notebook,Stationery,Chattogram,Partner,2,181.23,0.05,344.34,205.01,139.33,0.4046
O0707,2026-07-13,C025,P106,Headset,Electronics,Rajshahi,Retail,3,3123.94,0,9371.82,5979.19,3392.63,0.362
O0708,2025-10-29,C034,P108,Laptop Stand,Accessories,Khulna,Retail,4,1603.07,0.05,6091.67,4034.01,2057.66,0.3378
O0709,2025-12-05,C093,P112,Webcam,Electronics,Chattogram,Partner,5,4348.21,0.1,19566.94,12450.34,7116.6,0.3637
O0710,2025-10-27,C077,P109,Notebook,Stationery,Chattogram,Online,2,183.26,0,366.52,233.39,133.13,0.3632
O0711,2026-10-30,C063,P107,Backpack,Accessories,Dhaka,Partner,5,1741.41,0.1,7836.35,5796.62,2039.73,0.2603
O0712,2025-02-09,C101,P111,Desk Lamp,Accessories,Dhaka,Online,3,2140.47,0,6421.41,3730.6,2690.81,0.419
O0713,2025-06-03,C066,P109,Notebook,Stationery,Khulna,Online,5,174.29,0,871.45,524.21,347.24,0.3985
O0714,2025-08-05,C092,P102,Polo Shirt,Apparel,Rajshahi,Retail,1,1125.23,0.05,1068.97,718.04,350.93,0.3283
O0715,2026-10-20,C033,P101,Shirt,Apparel,Dhaka,Online,1,832.99,0.15,708.04,462.52,245.52,0.3468
O0716,2025-12-15,C005,P108,Laptop Stand,Accessories,Khulna,Online,6,1700.58,0.05,9693.31,5875.71,3817.6,0.3938
O0717,2025-11-27,C005,P105,Monitor,Electronics,Khulna,Partner,7,13597.59,0.05,90423.97,57636.11,32787.86,0.3626
O0718,2026-09-06,C025,P110,Pen Set,Stationery,Khulna,Retail,6,332.63,0.15,1696.41,1233.22,463.19,0.273
O0719,2025-07-05,C008,P107,Backpack,Accessories,Rajshahi,Partner,2,1904.72,0,3809.44,2882.68,926.76,0.2433
O0720,2025-01-16,C067,P108,Laptop Stand,Accessories,Dhaka,Retail,1,1491.56,0.05,1416.98,924.64,492.34,0.3475
